track_id,error_category,axes,optimal_lambda,optimal_F,optimal_CMLt,optimal_AMLt,default_F,default_CMLt,default_AMLt,delta_F,F_lam1,F_lam2,F_lam5,F_lam10,F_lam20,F_lam30,F_lam50,F_lam75,F_lam100,F_lam150,F_lam200,F_lam300,F_lam500
smc_063,continuity_drift,Weak beat cues;Tempo instability,200,0.7766990291262137,0.8461538461538461,0.8461538461538461,0.7572815533980582,0.8653846153846154,0.8653846153846154,0.019417475728155442,0.6666666666666666,0.6857142857142857,0.6857142857142857,0.6981132075471698,0.679245283018868,0.6981132075471698,0.7572815533980582,0.7572815533980582,0.7572815533980582,0.7572815533980582,0.7766990291262137,0.7766990291262137,0.7766990291262137
smc_064,total_failure,Weak beat cues,1,0.0,0.02,0.18,0.0,0.0,0.23529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smc_065,good,Weak beat cues;Metrical ambiguity,1,0.9767441860465116,1.0,1.0,0.9767441860465116,1.0,1.0,0.0,0.9767441860465116,0.9767441860465116,0.9767441860465116,0.9767441860465116,0.9767441860465116,0.9767441860465116,0.9767441860465116,0.9767441860465116,0.9767441860465116,0.9767441860465116,0.9767441860465116,0.9767441860465116,0.9767441860465116
smc_066,other,Weak beat cues;Tempo instability;Metrical ambiguity,50,0.6296296296296297,0.9629629629629629,0.9629629629629629,0.6296296296296297,0.9629629629629629,0.9629629629629629,0.0,0.5333333333333333,0.5333333333333333,0.5517241379310345,0.5517241379310345,0.5517241379310345,0.5862068965517241,0.6296296296296297,0.6296296296296297,0.6296296296296297,0.5925925925925926,0.5925925925925926,0.5925925925925926,0.5925925925925926
smc_067,good,Tempo instability;Metrical ambiguity,1,0.8712871287128714,0.9411764705882353,0.9411764705882353,0.8712871287128714,0.9411764705882353,0.9411764705882353,0.0,0.8712871287128714,0.8712871287128714,0.8712871287128714,0.8712871287128714,0.8712871287128714,0.8712871287128714,0.8712871287128714,0.8712871287128714,0.8712871287128714,0.8712871287128714,0.8712871287128714,0.8712871287128714,0.8712871287128714
smc_068,good,Weak beat cues;Metrical ambiguity,1,0.9433962264150944,0.9811320754716981,0.9811320754716981,0.9433962264150944,0.9811320754716981,0.9811320754716981,0.0,0.9433962264150944,0.9433962264150944,0.9433962264150944,0.9433962264150944,0.9433962264150944,0.9433962264150944,0.9433962264150944,0.9433962264150944,0.9433962264150944,0.9433962264150944,0.9433962264150944,0.9433962264150944,0.9433962264150944
smc_069,good,Tempo instability;Structural/context,1,0.7835051546391752,0.8367346938775511,0.8367346938775511,0.7216494845360826,0.7346938775510204,0.7346938775510204,0.061855670103092675,0.7835051546391752,0.7835051546391752,0.7835051546391752,0.7835051546391752,0.7835051546391752,0.7835051546391752,0.7628865979381444,0.7422680412371135,0.7216494845360826,0.7010309278350516,0.7010309278350516,0.6597938144329897,0.6597938144329897
smc_071,good,Weak beat cues;Tempo instability;Metrical ambiguity,1,0.9782608695652174,1.0,1.0,0.9782608695652174,1.0,1.0,0.0,0.9782608695652174,0.9782608695652174,0.9782608695652174,0.9782608695652174,0.9782608695652174,0.9782608695652174,0.9782608695652174,0.9782608695652174,0.9782608695652174,0.9782608695652174,0.9782608695652174,0.9782608695652174,0.9782608695652174
smc_072,good,Weak beat cues;Tempo instability,200,0.8974358974358975,1.0,1.0,0.8717948717948718,1.0,1.0,0.02564102564102566,0.8095238095238095,0.8095238095238095,0.8095238095238095,0.8095238095238095,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.8717948717948718,0.8717948717948718,0.8974358974358975,0.8974358974358975,0.8974358974358975
smc_073,good,Weak beat cues;Tempo instability,50,0.9024390243902439,1.0,1.0,0.9024390243902439,1.0,1.0,0.0,0.8048780487804877,0.8048780487804877,0.8048780487804877,0.8048780487804877,0.8461538461538461,0.8536585365853658,0.9024390243902439,0.9024390243902439,0.9024390243902439,0.9024390243902439,0.9024390243902439,0.9024390243902439,0.9024390243902439
smc_074,other,Weak beat cues;Tempo instability;Metrical ambiguity,10,0.5925925925925926,0.11320754716981132,0.11320754716981132,0.5066666666666666,0.018867924528301886,0.038461538461538464,0.08592592592592596,0.54320987654321,0.54320987654321,0.5185185185185185,0.5925925925925926,0.5384615384615384,0.5128205128205128,0.48717948717948717,0.48717948717948717,0.5066666666666666,0.39080459770114945,0.41379310344827586,0.43181818181818177,0.45070422535211263
smc_075,other,Weak beat cues;Metrical ambiguity,500,0.6956521739130436,0.8085106382978723,0.8085106382978723,0.5869565217391305,0.723404255319149,0.723404255319149,0.10869565217391308,0.608695652173913,0.608695652173913,0.608695652173913,0.608695652173913,0.5869565217391305,0.5652173913043478,0.5869565217391305,0.5869565217391305,0.5869565217391305,0.5652173913043478,0.5434782608695652,0.5434782608695652,0.6956521739130436
smc_076,other,Tempo instability,1,0.3673469387755102,0.11764705882352941,0.11764705882352941,0.19999999999999998,0.0,0.06060606060606061,0.16734693877551024,0.3673469387755102,0.3673469387755102,0.3043478260869565,0.3043478260869565,0.3333333333333333,0.32653061224489793,0.2545454545454546,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.175,0.17073170731707318,0.19277108433734938
smc_079,other,Tempo instability;Metrical ambiguity,1,0.6706586826347305,0.1388888888888889,0.576271186440678,0.6097560975609756,0.009259259259259259,0.7678571428571429,0.0609025850737549,0.6706586826347305,0.6706586826347305,0.6341463414634146,0.6211180124223602,0.5838509316770186,0.5838509316770186,0.5838509316770186,0.569620253164557,0.6097560975609756,0.5975609756097561,0.5975609756097561,0.5975609756097561,0.5975609756097561
smc_080,other,Weak beat cues;Tempo instability;Metrical ambiguity,1,0.3333333333333333,0.06382978723404255,0.14893617021276595,0.27848101265822783,0.0,0.03333333333333333,0.05485232067510548,0.3333333333333333,0.30303030303030304,0.30303030303030304,0.30303030303030304,0.2727272727272727,0.2686567164179105,0.3157894736842105,0.30379746835443044,0.27848101265822783,0.24390243902439024,0.24390243902439024,0.21951219512195122,0.2469135802469136
smc_082,good,Weak beat cues;Tempo instability;Metrical ambiguity,100,0.9268292682926829,0.803030303030303,0.803030303030303,0.9268292682926829,0.803030303030303,0.803030303030303,0.0,0.7809523809523811,0.859504132231405,0.8760330578512396,0.8760330578512396,0.9016393442622951,0.9016393442622951,0.9016393442622951,0.9016393442622951,0.9268292682926829,0.9268292682926829,0.9268292682926829,0.9268292682926829,0.9268292682926829
smc_084,total_failure,Weak beat cues;Tempo instability;Metrical ambiguity,75,0.1851851851851852,0.3793103448275862,0.3793103448275862,0.1851851851851852,0.3793103448275862,0.3793103448275862,0.0,0.14814814814814817,0.14814814814814817,0.14814814814814817,0.14814814814814817,0.14814814814814817,0.14814814814814817,0.14814814814814817,0.1851851851851852,0.1851851851851852,0.14814814814814817,0.14814814814814817,0.11111111111111112,0.0425531914893617
smc_085,octave_error,Weak beat cues;Metrical ambiguity,5,0.3225806451612903,0.59375,0.59375,0.3125,0.65625,0.65625,0.010080645161290314,0.3125,0.3125,0.3225806451612903,0.3225806451612903,0.3125,0.3125,0.3125,0.3125,0.3125,0.28125,0.28125,0.28125,0.28125
smc_086,good,Weak beat cues;Tempo instability;Structural/context,75,0.9500000000000001,0.9,0.9,0.925,0.875,0.875,0.025000000000000022,0.875,0.875,0.85,0.875,0.9,0.925,0.925,0.9500000000000001,0.925,0.875,0.875,0.875,0.75
smc_087,good,Weak beat cues,300,0.8925619834710743,0.9836065573770492,0.9836065573770492,0.675,0.2,0.5126050420168067,0.21756198347107425,0.6973684210526314,0.6973684210526314,0.6973684210526314,0.6973684210526314,0.6585365853658537,0.6585365853658537,0.6585365853658537,0.675,0.675,0.6625,0.6625,0.8925619834710743,0.8925619834710743
smc_088,continuity_drift,Weak beat cues;Tempo instability;Metrical ambiguity,1,0.4634146341463415,0.25,0.25,0.30612244897959184,0.09375,0.09375,0.15729218516674964,0.4634146341463415,0.409090909090909,0.3956043956043956,0.35789473684210527,0.32608695652173914,0.3157894736842105,0.33684210526315794,0.30612244897959184,0.30612244897959184,0.3098591549295775,0.3098591549295775,0.21176470588235294,0.21176470588235294
smc_089,continuity_drift,Weak beat cues;Tempo instability,50,0.76,0.96,0.96,0.76,0.96,0.96,0.0,0.6067415730337079,0.6067415730337079,0.6966292134831461,0.6966292134831461,0.7311827956989247,0.6875,0.76,0.76,0.76,0.76,0.76,0.76,0.76
smc_092,other,Weak beat cues;Metrical ambiguity,75,0.8993288590604026,0.88,0.88,0.87248322147651,0.8533333333333334,0.8533333333333334,0.02684563758389258,0.7906976744186047,0.7751937984496124,0.8296296296296297,0.8467153284671532,0.832116788321168,0.8029197080291971,0.8175182481751826,0.8993288590604026,0.87248322147651,0.87248322147651,0.87248322147651,0.8590604026845637,0.8590604026845637
smc_093,continuity_drift,Weak beat cues;Metrical ambiguity;Structural/context,50,0.8741721854304636,0.881578947368421,0.881578947368421,0.847682119205298,0.8552631578947368,0.8552631578947368,0.026490066225165587,0.7121212121212123,0.7022900763358779,0.7971014492753624,0.7941176470588235,0.847682119205298,0.8609271523178809,0.8741721854304636,0.847682119205298,0.847682119205298,0.8211920529801323,0.8211920529801323,0.847682119205298,0.8609271523178809
smc_095,good,Weak beat cues;Tempo instability,20,0.8297872340425532,0.9787234042553191,0.9787234042553191,0.8297872340425532,1.0,1.0,0.0,0.8085106382978723,0.8085106382978723,0.8085106382978723,0.8085106382978723,0.8297872340425532,0.8297872340425532,0.8297872340425532,0.8297872340425532,0.8297872340425532,0.8297872340425532,0.8297872340425532,0.8297872340425532,0.8297872340425532
smc_096,good,Weak beat cues;Metrical ambiguity,10,0.9354838709677419,0.9838709677419355,0.9838709677419355,0.9354838709677419,0.9838709677419355,0.9838709677419355,0.0,0.9193548387096774,0.9193548387096774,0.9193548387096774,0.9354838709677419,0.9354838709677419,0.9354838709677419,0.9354838709677419,0.9354838709677419,0.9354838709677419,0.9354838709677419,0.9354838709677419,0.9354838709677419,0.9354838709677419
smc_098,other,Weak beat cues;Tempo instability,2,0.6,0.18518518518518517,0.35051546391752575,0.5575757575757575,0.0,0.6206896551724138,0.042424242424242475,0.532258064516129,0.6,0.5599999999999999,0.5620915032679737,0.5477707006369426,0.5477707006369426,0.5575757575757575,0.5575757575757575,0.5575757575757575,0.5575757575757575,0.5575757575757575,0.5575757575757575,0.5575757575757575
smc_099,octave_error,Tempo instability,30,0.5757575757575758,0.9393939393939394,0.9393939393939394,0.5757575757575758,0.9393939393939394,0.9393939393939394,0.0,0.5588235294117646,0.5588235294117646,0.5428571428571428,0.5428571428571428,0.5428571428571428,0.5757575757575758,0.5757575757575758,0.5757575757575758,0.5757575757575758,0.5757575757575758,0.5757575757575758,0.5757575757575758,0.5757575757575758
smc_100,other,Weak beat cues;Tempo instability,1,0.4367816091954023,0.16,0.2191780821917808,0.4070796460176991,0.0,0.5657894736842105,0.02970196317770324,0.4367816091954023,0.4367816091954023,0.42696629213483145,0.4,0.4,0.4070796460176991,0.4247787610619469,0.4070796460176991,0.4070796460176991,0.4070796460176991,0.4247787610619469,0.4247787610619469,0.3893805309734514
smc_101,other,Weak beat cues;Tempo instability;Metrical ambiguity,20,0.85,0.7704918032786885,0.7704918032786885,0.7804878048780488,0.6875,0.6875,0.06951219512195117,0.6607142857142857,0.6782608695652174,0.735042735042735,0.7543859649122807,0.85,0.8166666666666667,0.8,0.8166666666666667,0.7804878048780488,0.7967479674796748,0.6428571428571429,0.5436893203883495,0.4893617021276596
smc_103,other,Weak beat cues;Tempo instability,20,0.5454545454545454,0.46296296296296297,0.46296296296296297,0.4395604395604396,0.18518518518518517,0.24324324324324326,0.1058941058941058,0.5,0.5,0.5208333333333334,0.5208333333333334,0.5454545454545454,0.5454545454545454,0.45161290322580644,0.43010752688172044,0.4395604395604396,0.4395604395604396,0.4047619047619047,0.38095238095238093,0.38095238095238093
smc_104,other,Weak beat cues;Tempo instability,10,0.7209302325581396,0.44680851063829785,0.44680851063829785,0.5818181818181818,0.07042253521126761,0.7792207792207793,0.1391120507399578,0.6896551724137931,0.6744186046511628,0.7191011235955057,0.7209302325581396,0.6792452830188679,0.6792452830188679,0.6415094339622641,0.6181818181818182,0.5818181818181818,0.5982905982905983,0.5811965811965812,0.5811965811965812,0.5811965811965812
smc_105,total_failure,Tempo instability;Structural/context,10,0.26548672566371684,0.0547945205479452,0.2,0.26548672566371684,0.0,0.175,0.0,0.2,0.2181818181818182,0.23636363636363636,0.26548672566371684,0.18691588785046728,0.23636363636363636,0.2545454545454546,0.23636363636363636,0.26548672566371684,0.2545454545454546,0.2568807339449541,0.22448979591836735,0.2
smc_106,other,Metrical ambiguity,1,0.3703703703703704,0.0,0.5138888888888888,0.3703703703703704,0.0,0.5416666666666666,0.0,0.3703703703703704,0.3703703703703704,0.3703703703703704,0.3703703703703704,0.3703703703703704,0.3703703703703704,0.3703703703703704,0.3703703703703704,0.3703703703703704,0.3703703703703704,0.3703703703703704,0.3703703703703704,0.3703703703703704
smc_109,other,Weak beat cues;Tempo instability;Metrical ambiguity,1,0.45360824742268047,0.15254237288135594,0.15254237288135594,0.3157894736842105,0.0,0.04,0.13781877373846996,0.45360824742268047,0.4329896907216495,0.4081632653061224,0.3877551020408163,0.34693877551020413,0.34693877551020413,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.2916666666666667,0.2916666666666667
smc_111,other,Tempo instability;Metrical ambiguity,2,0.5102040816326531,0.32,0.32,0.4954128440366972,0.19672131147540983,0.19672131147540983,0.014791237595955853,0.4897959183673469,0.5102040816326531,0.5102040816326531,0.4842105263157895,0.5052631578947369,0.509090909090909,0.4954128440366972,0.4954128440366972,0.4954128440366972,0.4897959183673469,0.38655462184873945,0.3529411764705882,0.4752475247524752
smc_113,other,Weak beat cues;Metrical ambiguity,1,0.617283950617284,0.037037037037037035,0.037037037037037035,0.3582089552238806,0.0,0.0,0.25907499539340345,0.617283950617284,0.617283950617284,0.617283950617284,0.3823529411764706,0.3582089552238806,0.3582089552238806,0.3582089552238806,0.3582089552238806,0.3582089552238806,0.3582089552238806,0.3582089552238806,0.3582089552238806,0.3582089552238806
smc_114,other,Weak beat cues;Tempo instability;Structural/context,150,0.725,0.7380952380952381,0.7380952380952381,0.5915492957746479,0.5526315789473685,0.5526315789473685,0.1334507042253521,0.64,0.6133333333333333,0.6133333333333333,0.5866666666666667,0.64,0.5915492957746479,0.5915492957746479,0.5915492957746479,0.5915492957746479,0.725,0.725,0.4799999999999999,0.4799999999999999
smc_116,total_failure,Tempo instability;Metrical ambiguity;Structural/context,50,0.34285714285714286,0.23076923076923078,0.23076923076923078,0.34285714285714286,0.23076923076923078,0.23076923076923078,0.0,0.19047619047619047,0.20689655172413793,0.19753086419753083,0.2727272727272727,0.2916666666666667,0.2916666666666667,0.34285714285714286,0.34285714285714286,0.34285714285714286,0.34285714285714286,0.34285714285714286,0.18750000000000003,0.18750000000000003
smc_117,continuity_drift,Weak beat cues;Tempo instability;Structural/context,1,0.5405405405405405,0.4358974358974359,0.4358974358974359,0.26229508196721313,0.14285714285714285,0.14285714285714285,0.27824545857332733,0.5405405405405405,0.5135135135135135,0.4705882352941177,0.4411764705882353,0.4,0.4597701149425288,0.43678160919540227,0.26229508196721313,0.26229508196721313,0.32786885245901637,0.22950819672131148,0.19672131147540986,0.2298850574712644
smc_118,other,Tempo instability;Metrical ambiguity,10,0.28888888888888886,0.017543859649122806,0.3076923076923077,0.20253164556962025,0.043478260869565216,0.13846153846153847,0.08635724331926861,0.275,0.275,0.2558139534883721,0.28888888888888886,0.2857142857142857,0.26373626373626374,0.26373626373626374,0.26373626373626374,0.20253164556962025,0.20253164556962025,0.1904761904761905,0.1904761904761905,0.22680412371134023
smc_119,other,Tempo instability;Metrical ambiguity,1,0.3488372093023256,0.2222222222222222,0.2222222222222222,0.2127659574468085,0.0,0.0,0.13607125185551708,0.3488372093023256,0.33707865168539325,0.3146067415730337,0.3146067415730337,0.2978723404255319,0.2978723404255319,0.23404255319148934,0.2127659574468085,0.2127659574468085,0.19753086419753088,0.19753086419753088,0.19753086419753088,0.19753086419753088
smc_120,good,Weak beat cues,1,0.9719626168224299,0.9814814814814815,0.9814814814814815,0.9719626168224299,0.9814814814814815,0.9814814814814815,0.0,0.9719626168224299,0.9719626168224299,0.9719626168224299,0.9719626168224299,0.9719626168224299,0.9719626168224299,0.9719626168224299,0.9719626168224299,0.9719626168224299,0.9719626168224299,0.9719626168224299,0.9719626168224299,0.9719626168224299
smc_121,other,Weak beat cues;Tempo instability,1,0.37735849056603776,0.21212121212121213,0.48717948717948717,0.32786885245901637,0.0,0.8048780487804879,0.049489638107021394,0.37735849056603776,0.37735849056603776,0.37735849056603776,0.37735849056603776,0.37735849056603776,0.32786885245901637,0.32786885245901637,0.32786885245901637,0.32786885245901637,0.32786885245901637,0.32786885245901637,0.32786885245901637,0.22950819672131145
smc_124,octave_error,Weak beat cues;Tempo instability,1,0.47368421052631576,0.8947368421052632,0.8947368421052632,0.47368421052631576,0.8947368421052632,0.8947368421052632,0.0,0.47368421052631576,0.47368421052631576,0.47368421052631576,0.47368421052631576,0.47368421052631576,0.47368421052631576,0.47368421052631576,0.47368421052631576,0.47368421052631576,0.47368421052631576,0.47368421052631576,0.47368421052631576,0.47368421052631576
smc_126,good,Weak beat cues,30,0.9473684210526315,0.9736842105263158,0.9736842105263158,0.9473684210526315,0.9736842105263158,0.9736842105263158,0.0,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315
smc_127,other,Tempo instability;Structural/context,2,0.4923076923076923,0.20588235294117646,0.20588235294117646,0.4776119402985074,0.2222222222222222,0.2222222222222222,0.014695752009184881,0.4615384615384615,0.4923076923076923,0.47887323943661964,0.47887323943661964,0.47887323943661964,0.47887323943661964,0.4571428571428572,0.4507042253521127,0.4776119402985074,0.4,0.4,0.3142857142857143,0.3142857142857143
smc_130,other,Weak beat cues;Tempo instability;Metrical ambiguity;Structural/context,100,0.4745762711864407,0.14705882352941177,0.14705882352941177,0.4745762711864407,0.14705882352941177,0.14705882352941177,0.0,0.411764705882353,0.4411764705882353,0.4411764705882353,0.411764705882353,0.411764705882353,0.411764705882353,0.3870967741935484,0.3870967741935484,0.4745762711864407,0.4375,0.37500000000000006,0.37500000000000006,0.22222222222222224
smc_133,other,Weak beat cues;Tempo instability;Metrical ambiguity;Structural/context,75,0.8157894736842104,0.9736842105263158,0.9736842105263158,0.8157894736842104,0.9736842105263158,0.9736842105263158,0.0,0.6813186813186812,0.6739130434782609,0.651685393258427,0.6236559139784946,0.6236559139784946,0.7435897435897436,0.7692307692307692,0.8157894736842104,0.8157894736842104,0.8157894736842104,0.8157894736842104,0.8157894736842104,0.8157894736842104
smc_135,good,Tempo instability;Metrical ambiguity,1,0.8095238095238095,0.5217391304347826,0.5217391304347826,0.7160493827160495,0.391304347826087,0.391304347826087,0.09347442680776008,0.8095238095238095,0.8095238095238095,0.8095238095238095,0.8095238095238095,0.7654320987654321,0.7654320987654321,0.6923076923076924,0.6666666666666667,0.7160493827160495,0.7160493827160495,0.711111111111111,0.7126436781609194,0.6666666666666666
smc_137,good,Weak beat cues;Tempo instability;Metrical ambiguity;Structural/context,200,0.9090909090909091,0.8734177215189873,0.8734177215189873,0.8903225806451613,0.875,0.875,0.018768328445747717,0.9066666666666666,0.9066666666666666,0.8903225806451613,0.9032258064516129,0.9032258064516129,0.9032258064516129,0.9032258064516129,0.9032258064516129,0.8903225806451613,0.8903225806451613,0.9090909090909091,0.9090909090909091,0.8831168831168831
smc_139,octave_error,,1,0.4857142857142858,0.0425531914893617,0.7659574468085106,0.43478260869565216,0.0,0.8478260869565217,0.05093167701863366,0.4857142857142858,0.4857142857142858,0.4857142857142858,0.4857142857142858,0.4285714285714286,0.43478260869565216,0.43478260869565216,0.43478260869565216,0.43478260869565216,0.43478260869565216,0.43478260869565216,0.43478260869565216,0.43478260869565216
smc_140,continuity_drift,Weak beat cues;Tempo instability;Metrical ambiguity,5,0.4854368932038835,0.18333333333333332,0.27906976744186046,0.3564356435643565,0.06666666666666667,0.24390243902439024,0.12900124963952703,0.4660194174757281,0.4660194174757281,0.4854368932038835,0.4536082474226804,0.3877551020408163,0.39603960396039606,0.3564356435643565,0.3366336633663366,0.3564356435643565,0.3564356435643565,0.3564356435643565,0.3564356435643565,0.39603960396039606
smc_142,other,Weak beat cues;Tempo instability,20,0.5853658536585366,0.6511627906976745,0.6511627906976745,0.5783132530120482,0.6511627906976745,0.6511627906976745,0.007052600646488383,0.4615384615384615,0.4615384615384615,0.5647058823529412,0.5647058823529412,0.5853658536585366,0.5853658536585366,0.5853658536585366,0.5609756097560975,0.5783132530120482,0.5060240963855422,0.5,0.5,0.5057471264367817
